job_title_cleaned,job_level,Rating,Company Name,Location,Headquarters,job_state,same_location,Size,years_of_operation,Type of ownership,Industry,Sector,Revenue,min_salary,max_salary,avg_salary,python,r,excel,sql,tableau,power_bi,hadoop,spark,kafka,aws,big_data,machine_learning
Data Scientist, Other,4.0,Lorven Technologies Inc,"New York, NY","Plainsboro, NJ", NY,False,1 to 50,-1,Company - Private,Accounting,Accounting & Legal,Less than $1 million (USD),80,132,106,True,False,False,True,False,False,False,False,False,False,False,True
Data Scientist, Other,4.4,Meridian Knowledge Solutions,"Washington, DC","Reston, VA", DC,False,51 to 200,27,Subsidiary or Business Segment,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),80,132,106,False,False,False,False,False,False,False,False,False,False,False,True
Data Scientist, Other,4.2,UST Global,"Atlanta, GA","Aliso Viejo, CA", GA,False,10000+,25,Company - Private,IT Services,Information Technology,$1 to $2 billion (USD),80,132,106,True,False,False,False,False,False,True,True,True,True,True,False
Data Scientist, Other,3.2,IMG Systems,"Plano, TX","Plano, TX", TX,True,1 to 50,-1,Company - Private,Consulting,Business Services,$1 to $5 million (USD),80,132,106,True,False,False,False,False,False,False,False,False,False,False,True
Data Scientist, Other,3.4,Trident Systems Inc,"Fairfax, VA","Fairfax, VA", VA,True,51 to 200,39,Company - Private,Aerospace & Defense,Aerospace & Defense,$25 to $50 million (USD),80,132,106,False,False,False,False,False,False,False,False,False,False,False,True
Data Scientist, Other,4.7,"Tygart Technology, Inc","Washington, DC","Fairmont, WV", DC,False,1 to 50,-1,Company - Private,Other,-1,$1 to $5 million (USD),80,132,106,True,True,False,True,False,False,True,False,False,False,True,True
Data Scientist,Senior,3.6,Merrick Bank,Utah,"South Jordan, UT",UT,False,201 to 500,27,Company - Private,Banks & Credit Unions,Finance,NA,87,141,114,True,True,False,True,False,False,False,False,False,False,False,True
Data Scientist,Senior,4.2,ManTech,"Alexandria, VA","Herndon, VA", VA,False,5001 to 10000,56,Company - Public,Research & Development,Business Services,$1 to $2 billion (USD),87,141,114,True,True,False,True,True,False,True,True,True,False,True,True
Data Scientist, Other,-1.0,"GrainBridge, LLC","Omaha, NE",-1, NE,False,NA,-1,Other Organization,Other,-1,NA,87,141,114,True,False,False,True,False,False,False,False,False,True,True,True
Data Scientist, Other,3.2,First Health Group,"Wellesley, MA","Bethesda, MD", MA,False,10000+,171,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),87,141,114,False,False,False,False,False,False,False,False,False,False,False,True
Data Scientist, Other,-1.0,Sprezzatura Management Consulting,"Washington, VA","McLean, VA", VA,False,NA,-1,Company - Private,Other,-1,NA,87,141,114,False,False,True,False,False,False,False,False,False,False,False,False
Data Scientist, Other,2.8,"Progress Rail, A Caterpillar Company","Fort Worth, TX","Albertville, AL", TX,False,1001 to 5000,41,Subsidiary or Business Segment,Rail,Transportation & Logistics,$2 to $5 billion (USD),87,141,114,True,False,False,True,False,False,False,False,False,True,False,True
Data Scientist, Other,4.2,UST Global,"Atlanta, GA","Aliso Viejo, CA", GA,False,10000+,25,Company - Private,IT Services,Information Technology,$1 to $2 billion (USD),87,141,114,True,False,False,False,False,False,True,True,True,True,True,False
Data Scientist, Other,4.5,Axiologic Solutions,"Alexandria, VA","Fairfax, VA", VA,False,51 to 200,15,Company - Private,Aerospace & Defense,Aerospace & Defense,NA,87,141,114,False,False,False,False,False,False,False,False,False,True,False,False
Data Scientist, Other,3.0,Indigo Slate,"Bellevue, WA","Bellevue, WA", WA,True,51 to 200,18,Company - Private,Consulting,Business Services,$10 to $25 million (USD),87,141,114,True,False,False,False,False,False,False,True,False,False,False,True
Data Scientist, Other,3.3,Cubic,United States,"San Diego, CA",,False,5001 to 10000,73,Company - Public,Aerospace & Defense,Aerospace & Defense,$1 to $2 billion (USD),87,141,114,True,True,False,True,False,False,True,False,False,False,False,True
Data Scientist, Other,4.0,Advanced Bio-Logic Solutions Corp,"Thousand Oaks, CA","Westlake Village, CA", CA,False,1 to 50,-1,Company - Private,Other,-1,Less than $1 million (USD),87,141,114,True,False,False,True,False,False,False,False,False,False,False,True
Other, Other,3.5,Alignment Healthcare,"Orange, CA","Orange, CA", CA,True,501 to 1000,11,Company - Private,Health Care Services & Hospitals,Health Care,NA,87,141,114,False,True,False,True,True,True,True,True,False,True,False,False
Data Scientist, Other,3.5,WGSN,"Baltimore, MD","New York, NY", MD,False,1 to 50,26,Company - Private,Consulting,Business Services,$50 to $100 million (USD),87,141,114,True,True,False,True,True,False,True,True,False,False,False,True
Data Scientist, Other,3.6,"ISYS Technologies, Inc.","Herndon, VA","Littleton, CO", VA,False,51 to 200,34,Company - Private,Computer Hardware & Software,Information Technology,$10 to $25 million (USD),87,141,114,True,True,False,True,True,False,True,True,False,False,False,False
Data Scientist, Other,3.0,TransVoyant,"Alexandria, VA","Alexandria, VA", VA,True,51 to 200,12,Company - Private,Enterprise Software & Network Solutions,Information Technology,NA,87,141,114,False,False,False,False,False,False,True,True,True,False,False,False
Data Scientist, Other,4.0,Noblis,"Bridgeport, WV","Reston, VA", WV,False,1001 to 5000,28,Nonprofit Organization,Consulting,Business Services,$100 to $500 million (USD),87,141,114,True,False,False,False,False,False,False,False,False,False,False,True
Data Scientist, Other,4.6,Murray Resources,"The Woodlands, TX","Houston, TX", TX,False,1 to 50,36,Company - Private,Staffing & Outsourcing,Business Services,$10 to $25 million (USD),87,141,114,True,True,False,True,True,False,True,False,False,False,False,False
Data Scientist, Other,4.3,Geotab,"Oakville, CA","Oakville, Canada", CA,False,1001 to 5000,24,Company - Private,Computer Hardware & Software,Information Technology,$100 to $500 million (USD),87,141,114,True,False,False,True,False,False,False,True,True,False,True,True
Data Scientist, Other,4.7,CRS Group,"Chicago, IL","Itasca, IL", IL,False,51 to 200,30,Company - Private,Staffing & Outsourcing,Business Services,$10 to $25 million (USD),87,141,114,False,False,False,False,False,False,False,False,False,False,False,False
Data Scientist, Other,3.7,EGlobalTech,"Arlington, VA","Vienna, VA", VA,False,201 to 500,20,Company - Private,IT Services,Information Technology,NA,87,141,114,True,False,True,False,False,False,False,False,False,True,False,True
Data Scientist, Other,3.9,Mars,"New York, NY","Mc Lean, VA", NY,False,10000+,113,Company - Private,Food & Beverage Manufacturing,Manufacturing,$10+ billion (USD),92,155,123,True,False,False,False,False,False,False,False,False,False,False,True
Data Scientist, Other,4.9,Avlino,New Jersey,"Holmdel, NJ",NJ,False,1 to 50,11,Company - Private,Enterprise Software & Network Solutions,Information Technology,Less than $1 million (USD),92,155,123,True,True,False,False,False,False,True,True,False,False,True,True
Data Scientist, Other,3.0,"Central Business Solutions, Inc","Seattle, WA","Fremont, CA", WA,False,51 to 200,-1,Company - Private,Consulting,Business Services,$5 to $10 million (USD),92,155,123,True,False,False,True,False,False,True,True,False,True,False,True
Data Scientist, Other,2.5,KeHE Distributors,"Naperville, IL","Naperville, IL", IL,True,5001 to 10000,70,Company - Private,Wholesale,Business Services,NA,92,155,123,True,True,False,True,True,True,True,True,False,True,True,True
Data Scientist, Other,3.5,Blackstone Talent Group,"San Francisco, CA","San Francisco, CA", CA,True,51 to 200,26,Company - Private,Consulting,Business Services,$25 to $50 million (USD),92,155,123,True,False,False,False,False,False,False,False,False,True,False,True
Data Scientist, Other,5.0,Phoenix Operations Group,"Baltimore, MD","Woodbine, MD", MD,False,1 to 50,13,Company - Private,IT Services,Information Technology,$1 to $5 million (USD),92,155,123,True,False,False,False,False,False,False,True,True,False,True,True
Data Scientist, Other,-1.0,Sophinea,"Chantilly, VA",-1, VA,False,1 to 50,-1,Other Organization,Other,-1,NA,92,155,123,False,False,False,True,False,False,False,False,False,False,False,False
Data Scientist,Senior,3.5,Maxar Technologies,"Herndon, VA","Westminster, CO", VA,False,5001 to 10000,-1,Company - Public,Aerospace & Defense,Aerospace & Defense,$2 to $5 billion (USD),92,155,123,True,True,False,True,False,False,False,False,False,False,True,True
Data Scientist, Other,3.0,Moxie Software,"Bellevue, WA","San Bruno, CA", WA,False,51 to 200,25,Company - Private,Enterprise Software & Network Solutions,Information Technology,NA,92,155,123,True,False,False,False,False,False,True,True,False,False,False,False
Data Scientist, Other,5.0,Blue Horizon Tek Solutions,"New York, NY","Coconut Creek, FL", NY,False,1 to 50,37,Company - Private,Staffing & Outsourcing,Business Services,NA,92,155,123,True,False,False,False,False,False,False,False,False,False,False,True
Data Scientist, Other,4.7,Unicom Technologies INC,"Chicago, IL","Naperville, IL", IL,False,51 to 200,-1,Company - Private,IT Services,Information Technology,NA,92,155,123,True,True,False,True,False,False,True,True,False,True,False,True
Other, Other,3.3,Americo Life,"Kansas City, MO","Kansas City, MO", MO,True,201 to 500,32,Company - Private,Insurance Carriers,Insurance,$100 to $500 million (USD),92,155,123,True,False,False,True,False,False,True,True,True,True,False,False
Data Scientist, Other,3.3,Tokio Marine HCC,"Houston, TX","Houston, TX", TX,True,1001 to 5000,50,Company - Private,Insurance Carriers,Insurance,NA,92,155,123,True,True,False,False,False,False,False,False,False,False,False,False
Data Scientist, Other,3.5,CACI International,"Chantilly, VA","Arlington, VA", VA,False,10000+,62,Company - Public,Aerospace & Defense,Aerospace & Defense,$2 to $5 billion (USD),92,155,123,False,False,False,False,False,False,False,False,False,False,False,False
Other, Other,4.1,Apple,"Santa Clara, CA","Cupertino, CA", CA,False,10000+,48,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),92,155,123,True,False,False,False,False,False,False,False,False,False,True,True
Data Scientist, Other,3.5,Maxar Technologies,"Herndon, VA","Westminster, CO", VA,False,5001 to 10000,-1,Company - Public,Aerospace & Defense,Aerospace & Defense,$2 to $5 billion (USD),92,155,123,True,True,False,True,True,False,True,True,False,False,False,True
Other, Other,3.9,Southwest Research Institute,"Oklahoma City, OK","San Antonio, TX", OK,False,1001 to 5000,77,Nonprofit Organization,Research & Development,Business Services,$500 million to $1 billion (USD),92,155,123,True,False,False,False,False,False,False,False,False,False,False,False
Data Scientist, Other,4.7,Compass Consulting Group,"Thousand Oaks, CA","Danville, CA", CA,False,51 to 200,16,Company - Private,Consulting,Business Services,NA,92,155,123,True,False,False,True,False,False,False,False,False,False,False,True
Other, Other,4.8,Klaviyo,"Boston, MA","Boston, MA", MA,True,201 to 500,12,Company - Private,Computer Hardware & Software,Information Technology,NA,92,155,123,True,False,False,False,False,False,False,False,True,False,False,True
Other,Senior,-1.0,Monte Rosa Therapeutics,"Cambridge, MA",-1, MA,False,NA,-1,Other Organization,Other,-1,NA,92,155,123,False,False,False,False,False,False,False,False,False,False,False,False
Data Scientist, Other,4.0,AstraZeneca,"Gaithersburg, MD","Cambridge, United Kingdom", MD,False,10000+,111,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),92,155,123,True,True,False,True,False,False,True,True,False,True,False,True
Data Scientist,Senior,3.8,GutCheck,"Denver, CO","Denver, CO", CO,True,51 to 200,15,Company - Private,Advertising & Marketing,Business Services,$10 to $25 million (USD),105,167,136,False,False,False,False,False,False,False,False,False,False,False,True
Data Scientist,Senior,3.8,Juniper Networks,"Cupertino, CA","Sunnyvale, CA", CA,False,5001 to 10000,28,Company - Public,Telecommunications Services,Telecommunications,$2 to $5 billion (USD),105,167,136,True,False,False,False,False,False,False,True,True,True,False,True
Data Scientist, Other,2.7,Hexagon US Federal,"Lexington Park, MD","Chantilly, VA", MD,False,51 to 200,14,Company - Public,Aerospace & Defense,Aerospace & Defense,NA,105,167,136,False,False,False,False,False,False,False,False,False,False,False,True
Data Scientist, Other,4.0,Comtech Global Inc,"Washington, DC","Columbus, OH", DC,False,51 to 200,-1,Company - Private,"Health, Beauty, & Fitness",Consumer Services,$5 to $10 million (USD),105,167,136,True,True,False,True,True,True,True,True,False,True,False,True
Data Scientist, Other,-1.0,Berico Technologies,"Fort Belvoir, VA",-1, VA,False,NA,-1,Other Organization,Other,-1,NA,105,167,136,False,False,False,False,False,False,False,False,False,True,False,True
Data Scientist, Other,-1.0,Kehe Food Distributors,"Naperville, IL",-1, IL,False,NA,-1,Other Organization,Other,-1,NA,105,167,136,True,True,False,True,True,True,True,True,False,True,True,True
Data Scientist, Other,3.8,"Aveshka, Inc.","Washington, DC","Arlington, VA", DC,False,51 to 200,14,Company - Public,IT Services,Information Technology,$10 to $25 million (USD),105,167,136,True,True,True,True,False,False,False,True,False,False,True,True
Data Scientist, Other,3.2,Perspecta,"Adelphi, MD","Chantilly, VA", MD,False,10000+,6,Company - Public,Aerospace & Defense,Aerospace & Defense,NA,105,167,136,True,False,False,False,False,False,True,False,False,False,True,True
Data Scientist, Other,-1.0,Pactera Edge,"Redmond, WA",-1, WA,False,NA,-1,Other Organization,Other,-1,NA,105,167,136,True,False,False,True,False,False,False,False,False,False,False,False
Data Scientist, Other,3.6,Qurate Retail Group,"West Chester, PA","West Chester, PA", PA,True,10000+,-1,Company - Public,Other Retail Stores,Retail,NA,105,167,136,True,True,False,True,True,False,False,False,False,False,False,False
Data Scientist, Other,4.4,"SolutionIT, Inc.","Edison, NJ","Wilmington, MA", NJ,False,51 to 200,-1,Company - Private,Other,-1,NA,105,167,136,False,False,False,False,False,False,False,False,False,False,False,True
Data Scientist, Other,4.1,A-Line Staffing Solutions,"Durham, NC","Utica, MI", NC,False,501 to 1000,20,Company - Private,Staffing & Outsourcing,Business Services,NA,105,167,136,True,True,False,True,False,False,True,True,False,False,True,True
Data Scientist, Other,-1.0,Clear Ridge Defense,"Quantico, VA","Baltimore, MD", VA,False,1 to 50,-1,Company - Private,Other,-1,NA,105,167,136,True,False,False,False,False,False,True,False,False,False,False,False
Data Scientist, Other,3.8,"Criterion Systems, Inc.","Vienna, VA","Vienna, VA", VA,True,201 to 500,19,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),105,167,136,True,False,True,True,False,False,False,False,False,False,False,False
Data Scientist, Other,4.0,Foundation Medicine,"Boston, MA","Cambridge, MA", MA,False,1001 to 5000,14,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD),105,167,136,True,True,False,True,False,False,False,False,False,False,False,False
Data Scientist, Other,3.6,TRANZACT,"Fort Lee, NJ","Fort Lee, NJ", NJ,True,1001 to 5000,35,Company - Private,Advertising & Marketing,Business Services,NA,105,167,136,True,False,True,True,True,True,True,False,False,False,True,True
Data Scientist, Other,-1.0,JKGT,"San Francisco, CA",-1, CA,False,NA,-1,Other Organization,Other,-1,NA,105,167,136,False,False,False,False,False,False,False,False,False,False,False,False
Data Scientist, Other,-1.0,AccessHope,"Irwindale, CA",-1, CA,False,NA,-1,Other Organization,Other,-1,NA,105,167,136,True,True,False,True,True,True,True,False,False,False,False,True
Data Scientist, Other,5.0,ChaTeck Incorporated,"San Francisco, CA","Santa Clara, CA", CA,False,1 to 50,-1,Company - Private,Advertising & Marketing,Business Services,$1 to $5 million (USD),105,167,136,True,True,False,False,False,False,True,True,False,False,True,True
Data Scientist, Other,2.7,1-800-Flowers,"New York, NY","Carle Place, NY", NY,False,1001 to 5000,48,Company - Public,Wholesale,Business Services,$1 to $2 billion (USD),105,167,136,True,False,True,True,True,False,False,False,False,False,False,False
